longitude,latitude
126.478007,33.338952
126.414157,33.25055
126.382882,33.233905
126.407922,33.258258
126.367258,33.348105
126.394109,33.266436
126.46278,33.357776
126.42655,33.238258
126.445379,33.242431
126.426321,33.23832
126.402544,33.254798
126.42367,33.241302
126.353283,33.258537
126.379717,33.327847
126.349592,33.310528
126.463269,33.359868
126.4965729,33.2500771
126.406605,33.257718
126.414134,33.288997
126.46278,33.356524
126.371217,33.264863
126.352049,33.289776
126.42602,33.238659
126.426114,33.238496
126.415729,33.244258
126.412055,33.250572
126.369267,33.262513
126.34587,33.318083
126.368667,33.2911
126.462914,33.357717
126.463303,33.360032
126.372063,33.265787
126.480646,33.23544
126.4964071,33.2500971
126.450773,33.244332
126.370674,33.234455
126.427129,33.239976
126.429183,33.239627
126.412654,33.246037
126.387671,33.317219
126.428344,33.239928
126.3916416,33.2693825
126.394129,33.2668
126.414707,33.255466
126.408769,33.252358
126.409781,33.249415
126.355416,33.282449
126.423116,33.251635
126.480489,33.340397
126.431197,33.249753
126.369285,33.262652
126.366552,33.232048
126.416902,33.258134
126.424085,33.251201
126.463372,33.360163
126.413328,33.251207
126.414858,33.244816
126.394527,33.273573
126.462747,33.357639
126.411893,33.247106
126.431916,33.246745
126.363101,33.235965
126.426478,33.239101
126.414524,33.245273
126.362449,33.236961
126.425996,33.238417
126.367997,33.237976
126.471284,33.226501
126.388647,33.264502
126.462835,33.357701
126.462964,33.358024
126.39434,33.273669
126.415246,33.244256
126.392084,33.3039
126.428335,33.24028
126.394302,33.239171
126.388216,33.236313
126.393327,33.264859
126.368799,33.236978
126.369089,33.237656
126.3693,33.23836
126.368279,33.238221
126.37017,33.263098
126.407844,33.258123
126.414925,33.251232
126.404676,33.340547
126.414436,33.245072
126.459843,33.333164
126.448421,33.245858
126.414032,33.255155
126.407605,33.248123
126.475253,33.337807
126.461299,33.333221
126.362638,33.275423
126.414495,33.245121
126.469278,33.333892
126.466143,33.332291
126.476034,33.337749
126.462923,33.357568
126.36436,33.283908
126.405851,33.258422
126.42624,33.238758
126.414469,33.245216
126.424963,33.250824
126.413185,33.258597
126.361493,33.237063
126.413079,33.250985
126.381767,33.306113
126.462992,33.357663
126.480264,33.23547
126.422362,33.242133
126.412808,33.245995
126.406,33.259314
126.462749,33.357628
126.368576,33.290974
126.425403,33.256045
126.426219,33.238341
126.423588,33.241158
126.431614,33.249501
126.3750143,33.2774273
126.372002,33.265064
126.382,33.306641
126.431798,33.251239
126.424477,33.250788
126.462866,33.357804
126.471037,33.335261
126.463452,33.360265
126.413535,33.257612
126.387055,33.351435
126.464001,33.36104
126.424628,33.251243
126.424272,33.251186
126.407308,33.258626
126.407527,33.248424
126.46279,33.357684
126.414971,33.245271
126.46302,33.358044
126.454658,33.30745
126.469193,33.333796
126.46296,33.357988
126.487305,33.234085
126.41503,33.251572
126.463249,33.359764
126.413442,33.256761
126.462809,33.357173
126.462695,33.357653
126.409547,33.254696
126.4315195,33.2510763
126.43157,33.251068
126.456361,33.29025
126.413176,33.251116
126.431386,33.240965
126.46302,33.358219
126.349599,33.282604
126.431612,33.251112
126.471145,33.233169
126.478468,33.339011
126.486819,33.263134
126.405661,33.258465
126.4629,33.357889
126.427021,33.253152
126.431323,33.240719
126.465374,33.332295
126.395223,33.263695
126.426226,33.238523
126.462895,33.357136
126.49732,33.288679
126.424775,33.250448
126.406686,33.341756
126.415667,33.245429
126.472997,33.33738
126.392012,33.303844
126.3637833,33.2831646
126.493171,33.2499885
126.3572351,33.2808426
126.463146,33.3588238
126.480264,33.235474
126.451428,33.246059
126.386108,33.23998
126.405965,33.258242
126.424975,33.250895
126.415929,33.255379
126.368054,33.252619
126.426171,33.238606
126.406063,33.259231
126.431659,33.251123
126.402092,33.254659
126.420339,33.242803
126.426101,33.238674
126.445808,33.26602
126.3631983,33.2818305
126.372296,33.232792
126.351814,33.257678
126.406481,33.259155
126.372592,33.265438
126.462972,33.357989
126.392015,33.303918
126.370307,33.299227
126.442608,33.252395
126.368547,33.290804
126.473441,33.252796
126.425362,33.242048
126.469825,33.334461
126.426238,33.238349
126.431573,33.251031
126.409315,33.254885
126.438872,33.254083
126.352535,33.339382
126.352539,33.339399
126.352434,33.339357
126.351853,33.338935
126.352013,33.339141
126.463183,33.359171
126.463022,33.357996
126.416979,33.258049
126.412642,33.250252
126.463004,33.358275
126.460706,33.333227
126.474521,33.337932
126.356742,33.342505
126.355621,33.281904
126.349724,33.282504
126.463356,33.360121
126.412551,33.257783
126.4130896,33.2510033
126.4629208,33.357341
126.362715,33.275433
126.479384,33.33946
126.390684,33.238152
126.4094153,33.2547995
126.414914,33.251382
126.368358,33.290337
126.429612,33.259725
126.368497,33.291099
126.415622,33.244473
126.431997,33.266516
126.431314,33.251284
126.411021,33.249688
126.345644,33.254663
126.424977,33.241973
126.367119,33.348208
126.448539,33.245996
126.477735,33.338896
