longitude,latitude
126.766258,33.297231
126.739713,33.283319
126.656475,33.269223
126.685739,33.393566
126.678721,33.275888
126.827393,33.327172
126.815407,33.342143
126.815025,33.342069
126.766752,33.326402
126.731796,33.327719
126.691817,33.360758
126.832029,33.325124
126.633371,33.308668
126.678606,33.275834
126.664508,33.272425
126.629871,33.281709
126.783597,33.346908
126.685228,33.394709
126.841999,33.325299
126.779079,33.308401
126.842905,33.325323
126.836384,33.328826
126.678303,33.275883
126.716099,33.283635
126.701884,33.273511
126.719894,33.280953
126.694755,33.274839
126.71987,33.280997
126.836699,33.327013
126.844031,33.320987
126.84349,33.320882
126.685523,33.394083
126.833294,33.326999
126.838722,33.325368
126.83464,33.31164
126.658309,33.27455
126.68499,33.395391
126.720711,33.282523
126.739005,33.285305
126.738983,33.285285
126.746994,33.281573
126.739087,33.285276
126.773709,33.408121
126.844655,33.322463
126.800847,33.389168
126.843874,33.321767
126.693012,33.290023
126.844197,33.32589
126.744511,33.286089
126.670184,33.274767
126.709183,33.274814
126.787844,33.345437
126.842602,33.325291
126.842789,33.32567
126.837132,33.312745
126.771543,33.353351
126.63594,33.30048
126.836755,33.380868
126.7178188,33.279784
126.7178036,33.279798
126.7240491,33.2797215
126.7174048,33.2810958
126.804144,33.332955
126.830683,33.327981
126.838608,33.325047
126.800601,33.390066
126.828952,33.3328478
126.7004523,33.3411201
126.7021961,33.3426038
126.708449,33.29604
126.670165,33.272307
126.8311143,33.3271871
126.84325,33.37483
126.84347,33.374226
126.843486,33.374201
126.718801,33.280316
126.674341,33.269533
126.826635,33.314943
126.639891,33.330206
126.7173638,33.282939
126.7209578,33.2805921
126.8315866,33.3333285
126.7174706,33.2829248
126.762624,33.291989
126.67843,33.27589
126.63611,33.300082
126.636137,33.300045
126.770407,33.409753
126.678548,33.275926
126.732212,33.393586
126.771632,33.35333
126.678561,33.275718
126.795053,33.306207
126.801079,33.393179
126.795432,33.305682
126.816181,33.308045
126.79886,33.386218
126.686923,33.404147
126.745172,33.28348
126.719173,33.279714
126.636013,33.300489
126.790581,33.343103
126.829566,33.326982
126.837048,33.3247
126.832699,33.324393
126.790549,33.342585
126.80105,33.393247
126.836524,33.328307
126.679027,33.279066
126.770355,33.40966
126.843636,33.325506
126.791506,33.306102
126.832186,33.326631
126.832425,33.32676
126.832325,33.326724
126.832551,33.326818
126.832627,33.326091
126.831621,33.327381
126.825393,33.332443
126.838078,33.330976
126.832526,33.326783
126.825467,33.332152
126.832382,33.326408
126.832269,33.326648
126.832712,33.326802
126.825383,33.332413
126.832467,33.326794
126.832023,33.327106
126.820909,33.330264
126.832578,33.326843
126.831926,33.324234
126.832354,33.326667
126.78747,33.398818
126.688059,33.275386
126.674188,33.269949
126.831442,33.327711
126.648506,33.272209
126.841653,33.32514
126.735202,33.28164
126.829968,33.307803
126.663241,33.271907
126.832115,33.325022
126.794688,33.323999
126.659292,33.274587
126.718633,33.278139
126.762197,33.292054
126.684581,33.396301
126.674622,33.272718
126.689695,33.274112
126.703404,33.27353
126.723099,33.27989
126.749992,33.289096
126.758093,33.384521
126.678328,33.27574
126.797868,33.307674
126.7143,33.28122
126.748423,33.28307
126.718716,33.278046
126.635816,33.300411
126.638077,33.26161
126.678302,33.275775
126.700428,33.271963
126.798632,33.388517
126.700543,33.271878
126.840929,33.378769
126.7004403,33.2720156
126.6489839,33.2719316
126.6621676,33.2714559
126.6495938,33.272174
126.800839,33.390809
126.656359,33.269282
126.721464,33.284683
126.776495,33.406678
126.65705,33.275746
126.642747,33.267023
126.684187,33.397897
126.842983,33.325469
126.678857,33.275896
126.785758,33.399103
126.770019,33.310739
126.753182,33.310459
126.769327,33.309689
126.643056,33.266361
126.844286,33.37581
126.678994,33.2759705
126.657026,33.275707
126.684783,33.395878
126.79103,33.381261
126.83717,33.312452
126.694068,33.277575
126.678256,33.275886
126.843195,33.3382243
126.685908,33.393207
126.692521,33.360844
126.6663261,33.2755
126.7022651,33.3425888
126.711302,33.283646
126.801459,33.314209
126.771952,33.353182
126.800925,33.314834
126.719736,33.293677
126.758126,33.294454
126.758457,33.294412
126.706207,33.298878
126.844417,33.322664
126.736437,33.283818
126.763698,33.30969
126.760516,33.316454
