longitude,latitude
126.518512,33.24065
126.405661,33.259952
126.405682,33.259969
126.432081,33.250692
126.416008,33.281205
126.5632901,33.2500881
126.5604175,33.2597388
126.656475,33.269223
126.56261,33.245584
126.558972,33.239676
126.564796,33.241817
126.611015,33.240932
126.51879,33.254717
126.678721,33.275888
126.415048,33.244984
126.547333,33.241253
126.574268,33.244808
126.56234,33.250183
126.567685,33.246777
126.506652,33.252612
126.506703,33.252617
126.558823,33.258859
126.431757,33.249535
126.463539,33.23671
126.413375,33.250527
126.430344,33.251095
126.581226,33.250486
126.576611,33.252426
126.5160938,33.2375611
126.397775,33.255709
126.514174,33.259491
126.618905,33.246176
126.530395,33.290485
126.598164,33.312058
126.565052,33.245341
126.507952,33.248403
126.524054,33.245837
126.406013,33.259307
126.41315,33.251175
126.633371,33.308668
126.562973,33.250205
126.402457,33.255336
126.430611,33.250616
126.60785,33.240248
126.4628265,33.3570991
126.6221268,33.2633158
126.678606,33.275834
126.664508,33.272425
126.505864,33.231241
126.561918,33.250391
126.419142,33.25348
126.394162,33.264037
126.56228,33.249908
126.423782,33.240158
126.629871,33.281709
126.407352,33.258441
126.567508,33.249361
126.407502,33.248075
126.514555,33.244596
126.488417,33.234369
126.604343,33.261648
126.559897,33.246286
126.585646,33.25807
126.566724,33.247745
126.562219,33.250091
126.565589,33.24751
126.413434,33.257281
126.424971,33.243375
126.424049,33.255657
126.424048,33.255604
126.390729,33.248682
126.430324,33.249049
126.507687,33.248158
126.547406,33.241202
126.622271,33.254271
126.618735,33.24957
126.563505,33.24993
126.408748,33.257694
126.56219,33.245452
126.51878,33.240375
126.582191,33.26057
126.604289,33.261668
126.506763,33.247808
126.518357,33.240635
126.553368,33.251887
126.512163,33.233655
126.423795,33.240151
126.424819,33.250578
126.558488,33.239534
126.678303,33.275883
126.5260608,33.2471325
126.412626,33.257741
126.515532,33.237192
126.564921,33.245265
126.591691,33.268013
126.417899,33.25431
126.701884,33.273511
126.694755,33.274839
126.414284,33.288939
126.426151,33.238486
126.56007,33.244496
126.622328,33.253846
126.563343,33.25056
126.559886,33.243393
126.596682,33.312665
126.581621,33.246782
126.561675,33.24057
126.582074,33.246979
126.553331,33.250766
126.56784,33.274102
126.572879,33.249714
126.565469,33.250709
126.506631,33.236163
126.499745,33.236661
126.424061,33.251189
126.426165,33.238583
126.562164,33.250306
126.534359,33.243814
126.565993,33.245754
126.658309,33.27455
126.562374,33.249685
126.436772,33.238193
126.407071,33.25819
126.426687,33.248895
126.428057,33.256888
126.406952,33.258285
126.426463,33.253379
126.427823,33.256825
126.408909,33.257766
126.56314,33.246875
126.561093,33.246487
126.558033,33.265612
126.555314,33.259069
126.411141,33.249796
126.560176,33.244519
126.562262,33.249971
126.563662,33.285742
126.592886,33.240787
126.442485,33.25319
126.40508,33.258382
126.413919,33.257657
126.40773,33.248499
126.574031,33.244414
126.562612,33.245437
126.407386,33.248218
126.424647,33.25018
126.601675,33.289383
126.578165,33.247356
126.563525,33.250418
126.510313,33.251883
126.50942,33.251919
126.563135,33.245678
126.566548,33.250053
126.568109,33.266057
126.454593,33.30739
126.560307,33.244586
126.670184,33.274767
126.55653,33.248815
126.410644,33.249386
126.43034,33.249135
126.424528,33.250816
126.581519,33.249415
126.5814146,33.2560993
126.5772733,33.2548445
126.4949425,33.2500548
126.5675936,33.2543856
126.412453,33.251761
126.5611356,33.2525603
126.4938258,33.249981
126.63594,33.30048
126.618422,33.249641
126.621404,33.247896
126.433587,33.251077
126.604079,33.261507
126.563248,33.249996
126.406517,33.259214
126.404593,33.258246
126.40426,33.257503
126.557384,33.248412
126.558594,33.239663
126.562157,33.25018
126.561896,33.246891
126.462722,33.357843
126.480242,33.340517
126.562085,33.249721
126.425366,33.242052
126.56437,33.241841
126.547192,33.241252
126.573753,33.246301
126.562082,33.250221
126.46295,33.357588
126.448561,33.245993
126.415456,33.244296
126.559899,33.243582
126.562491,33.245696
126.562064,33.250107
126.562398,33.245597
126.436644,33.237775
126.564088,33.246205
126.494279,33.262185
126.409483,33.248447
126.5005526,33.250236
126.5622926,33.2535393
126.4925531,33.2499759
126.5630901,33.2536233
126.5610786,33.2531761
126.40649,33.259339
126.54738,33.241288
126.561585,33.250999
126.560857,33.246224
126.462841,33.356921
126.56685,33.247873
126.416388,33.254881
126.5891786,33.2890523
126.589152,33.2890928
126.4293459,33.2547791
126.4064978,33.2592516
126.4088818,33.2577548
126.4066341,33.2591946
126.5607253,33.2477686
126.5667981,33.2506165
126.5589911,33.246563
126.512836,33.235691
126.514824,33.248711
126.508254,33.249445
126.507521,33.248116
126.426379,33.238332
126.670165,33.272307
126.509073,33.251678
126.527862,33.291514
126.560725,33.247719
126.4116,33.250265
126.563744,33.250095
126.56149,33.246645
126.42834,33.240367
126.560205,33.244686
126.558951,33.239807
126.425573,33.24208
126.427176,33.253289
126.4146911,33.2450631
126.5575704,33.2471631
126.562089,33.2501338
126.5576081,33.2471896
126.578414,33.246979
126.563514,33.250358
126.674341,33.269533
126.568336,33.247635
126.528499,33.257335
126.526222,33.257395
126.639891,33.330206
126.420297,33.242777
126.407881,33.248556
126.4120373,33.2508546
126.410463,33.2503111
