longitude,latitude
126.381097,33.484584
126.491023,33.518735
126.470588,33.48195
126.486406,33.502908
126.523459,33.501469
126.478646,33.4876
126.472746,33.480436
126.480451,33.484871
126.523355,33.50101
126.519697,33.517361
126.526852,33.5115
126.519677,33.517356
126.486258,33.502716
126.544729,33.480672
126.544662,33.480715
126.544721,33.480713
126.455283,33.493007
126.455493,33.493232
126.455197,33.493061
126.495312,33.518609
126.552057,33.503971
126.493152,33.505445
126.455973,33.492461
126.455678,33.493303
126.455277,33.493133
126.510752,33.502605
126.522242,33.51298
126.479407,33.498139
126.479219,33.497878
126.497541,33.49133
126.479489,33.498144
126.496939,33.481514
126.528482,33.511644
126.483596,33.484895
126.497757,33.517668
126.49592,33.492762
126.41267,33.482726
126.498216,33.504431
126.498764,33.504844
126.455953,33.501926
126.49811,33.504348
126.467941,33.479084
126.430637,33.492164
126.528106,33.514668
126.487488,33.470412
126.480949,33.485156
126.491501,33.484509
126.479426,33.4913
126.485997,33.502917
126.476514,33.494779
126.470518,33.4815
126.486095,33.502647
126.520878,33.511368
126.463279,33.482927
126.497599,33.517428
126.497748,33.517634
126.497805,33.517551
126.496762,33.505016
126.49663,33.504597
126.473173,33.479511
126.496757,33.504868
126.491571,33.491418
126.496627,33.504736
126.49673,33.504581
126.495954,33.51791
126.517785,33.50034
126.497775,33.517555
126.487412,33.470495
126.528525,33.512013
126.49776,33.517576
126.497865,33.517129
126.49775,33.51772
126.52801,33.516051
126.449808,33.464859
126.497861,33.517139
126.497604,33.517961
126.497708,33.517788
126.406704,33.48449
126.377182,33.483569
126.497735,33.517741
126.458487,33.49941
126.468604,33.505761
126.527383,33.516451
126.483006,33.48553
126.526205,33.517564
126.485931,33.502693
126.486234,33.502571
126.497463,33.517932
126.497673,33.517306
126.490967,33.485079
126.537145,33.49627
126.490958,33.485144
126.460649,33.50007
126.503067,33.510519
126.503158,33.510712
126.453842,33.4974
126.48778,33.449994
126.526466,33.51098
126.490061,33.477912
126.49193,33.495827
126.492579,33.496058
126.497425,33.49176
126.526478,33.510474
126.491919,33.495899
126.492914,33.496099
126.483399,33.493826
126.491824,33.495868
126.492961,33.495971
126.526631,33.51085
