latitude,longitude
33.252248407816175,126.50361343751213
82.84,-20.9989922
37.51,500.565408
33.48951,-63.333
16.0269495,164.49802599999998
35.721613,314.9
63.2252785,124.33716799999999
33.46695681729814,126.90208003558861
35.252676660980796,128.92590794051162
33.32574357519549,126.75123228200212
33.4958595035844,126.4874223814048
33.34829057389516,126.29382518287166
33.51204429099425,126.70421566469608
