longitude,latitude
126.25663,33.221344
126.245724,33.244597
126.256663,33.221364
126.309844,33.235823
126.289768,33.206044
126.345482,33.254746
126.299526,33.230356
126.300005,33.230136
126.300013,33.230127
126.249738,33.218049
126.263553,33.422692
126.277627,33.4086
126.289579,33.20638
126.288683,33.204505
126.174512,33.342916
126.309973,33.465908
126.250202,33.388952
126.166026,33.308149
126.26522,33.388398
126.237967,33.316313
126.238001,33.316276
126.36712,33.348218
126.290095,33.206577
126.306101,33.351284
126.355356,33.281841
126.306432,33.351343
126.214994,33.377175
126.243913,33.222268
126.302297,33.448403
126.305265,33.446486
126.36642,33.23208
126.351798,33.472746
126.318583,33.306029
126.310241,33.462844
126.258664,33.409724
126.35915,33.363755
126.309293,33.463646
126.311003,33.234208
126.327062,33.465671
126.309179,33.463729
126.319397,33.46682
126.312406,33.459463
126.264527,33.233744
126.278648,33.276881
126.2391,33.393076
126.201478,33.362963
126.262662,33.322444
126.382065,33.417644
126.30017,33.447543
126.307998,33.4486356
126.350637,33.472725
126.350794,33.471271
126.377806,33.310563
126.318749,33.239353
126.319364,33.307744
126.251065,33.219269
126.312048,33.236246
126.312039,33.236272
126.34086,33.310041
126.288737,33.305248
126.172031,33.342855
126.260759,33.414054
126.289757,33.304164
126.309526,33.464108
126.241045,33.392876
126.307928,33.45205
126.307934,33.451986
126.319592,33.308335
126.309668,33.462373
126.26137,33.415681
126.193809,33.341028
126.24076,33.394711
126.238216,33.390468
126.235437,33.389712
126.3473,33.351592
126.263073,33.416238
126.249977,33.218307
126.282653,33.290145
126.361561,33.279583
126.39204,33.303824
126.392035,33.30384
126.325378,33.24681
126.256144,33.227324
126.345508,33.254617
126.299411,33.230415
126.244529,33.397173
126.311389,33.460209
126.21637,33.378571
126.184029,33.285411
126.299369,33.249132
126.299237,33.249199
126.308287,33.230364
126.299297,33.249147
126.299356,33.249097
126.298348,33.249205
126.299369,33.249149
126.29843,33.248798
126.299336,33.24911
126.29934,33.249169
126.298204,33.248476
126.305546,33.228324
126.299294,33.249158
126.302596,33.246837
126.299431,33.249185
126.298356,33.24883
126.299241,33.249131
126.365891,33.448929
126.362902,33.274295
126.305185,33.449021
126.361126,33.420965
126.361254,33.42122
126.361296,33.421433
126.301099,33.304731
126.311116,33.459768
126.261033,33.382926
126.2877246,33.305432
126.3340915,33.462568
126.294817,33.254931
126.294738,33.255019
126.383136,33.39331
126.232563,33.389075
126.348522,33.47284
126.289444,33.206071
126.306593,33.228614
126.350262,33.473076
126.311942,33.461548
126.269225,33.415552
126.25275,33.226239
126.250583,33.217862
126.250743,33.218132
126.164905,33.324529
126.165053,33.323871
126.261373,33.415693
126.244491,33.397211
126.244486,33.397242
126.341422,33.470574
126.174566,33.342788
126.26014,33.412783
126.311098,33.459664
126.31146,33.236271
126.347653,33.471865
126.252629,33.223479
126.241463,33.392668
126.36194,33.237454
126.245103,33.388219
126.241319,33.378017
126.215505,33.342276
126.232324,33.237823
126.299867,33.225658
126.313421,33.464939
126.344796,33.396006
126.324405,33.466146
126.334353,33.46566
126.313378,33.464974
126.197742,33.365817
126.348523,33.472962
126.3269,33.466025
126.331816,33.283358
126.28962,33.304254
126.263172,33.381472
126.307315,33.228186
126.383792,33.393333
126.344197,33.395749
